subject,target,mean,sd,method,db
13,20,0.361674414901888,0.2608004608185,KL,JASPAR2018_CORE
14,20,0.366393176391941,0.254647178292524,KL,JASPAR2018_CORE
15,20,0.37136278165011,0.248196419394657,KL,JASPAR2018_CORE
16,20,0.38044120190734,0.249093149368492,KL,JASPAR2018_CORE
17,20,0.374586265068227,0.25060266651132,KL,JASPAR2018_CORE
18,20,0.374102642799389,0.24303459470623,KL,JASPAR2018_CORE
19,20,0.373536810742508,0.251865823109458,KL,JASPAR2018_CORE
20,20,0.43221125993327,0.763317052917568,KL,JASPAR2018_CORE
21,20,0.371805992894359,0.248558352743642,KL,JASPAR2018_CORE
22,20,0.381698451930331,0.243601442265484,KL,JASPAR2018_CORE
23,20,0.358779718402688,0.255045724771258,KL,JASPAR2018_CORE
24,20,0.367812014581988,0.244111687464492,KL,JASPAR2018_CORE
25,20,0.363244809876517,0.256042583508056,KL,JASPAR2018_CORE
26,20,0.369597038187644,0.248434294451979,KL,JASPAR2018_CORE
27,20,0.364681105413916,0.249844830666238,KL,JASPAR2018_CORE
28,20,0.360472642585577,0.252905355028307,KL,JASPAR2018_CORE
29,20,0.372855008445047,0.251618173416218,KL,JASPAR2018_CORE
30,20,0.364757992575709,0.241053392764932,KL,JASPAR2018_CORE
5,21,0.29742740938948,0.198629814823731,KL,JASPAR2018_CORE
6,21,0.355582718306729,0.235632509002571,KL,JASPAR2018_CORE
7,21,0.362806383307262,0.224638708888311,KL,JASPAR2018_CORE
8,21,0.348954900925712,0.22567027728337,KL,JASPAR2018_CORE
9,21,0.339728595217451,0.228634625868715,KL,JASPAR2018_CORE
10,21,0.345879928966187,0.22445497605371,KL,JASPAR2018_CORE
11,21,0.355684837020137,0.22742268285045,KL,JASPAR2018_CORE
12,21,0.34394204952721,0.224557590238466,KL,JASPAR2018_CORE
13,21,0.330583705612023,0.232864725970588,KL,JASPAR2018_CORE
14,21,0.337232229267341,0.232174647748387,KL,JASPAR2018_CORE
15,21,0.349318957696207,0.232459705580589,KL,JASPAR2018_CORE
16,21,0.349593670015553,0.225857867041204,KL,JASPAR2018_CORE
17,21,0.341214218977204,0.228384432865753,KL,JASPAR2018_CORE
18,21,0.348041518899298,0.231599753300005,KL,JASPAR2018_CORE
19,21,0.347690385570082,0.235239006470843,KL,JASPAR2018_CORE
20,21,0.348117223793369,0.23240650458291,KL,JASPAR2018_CORE
21,21,0.359196264505365,0.417365149178994,KL,JASPAR2018_CORE
22,21,0.353143749112914,0.224673120906923,KL,JASPAR2018_CORE
23,21,0.330276447859925,0.224665501265551,KL,JASPAR2018_CORE
24,21,0.342847645468,0.227035569699768,KL,JASPAR2018_CORE
25,21,0.332205709061106,0.230532671123341,KL,JASPAR2018_CORE
26,21,0.343885729800068,0.231102789300558,KL,JASPAR2018_CORE
27,21,0.336684399797291,0.233329212911692,KL,JASPAR2018_CORE
28,21,0.331737198440507,0.230950938613966,KL,JASPAR2018_CORE
29,21,0.340349944243235,0.230398873748117,KL,JASPAR2018_CORE
30,21,0.337608443330842,0.231709222875518,KL,JASPAR2018_CORE
5,22,0.276048074768429,0.101921503916816,KL,JASPAR2018_CORE
6,22,0.327260066758747,0.087383087379717,KL,JASPAR2018_CORE
7,22,0.354767881440661,0.0793439382739679,KL,JASPAR2018_CORE
8,22,0.349652371649805,0.0759172096460359,KL,JASPAR2018_CORE
9,22,0.377816432215975,0.0900622598219926,KL,JASPAR2018_CORE
10,22,0.383690394959317,0.0977775669179304,KL,JASPAR2018_CORE
11,22,0.388443741017789,0.103250177990193,KL,JASPAR2018_CORE
12,22,0.378218289278942,0.0823905803467248,KL,JASPAR2018_CORE
13,22,0.357788143928787,0.0827626489354895,KL,JASPAR2018_CORE
14,22,0.368932293328184,0.0836897023399424,KL,JASPAR2018_CORE
15,22,0.36879794799317,0.0788817866188068,KL,JASPAR2018_CORE
16,22,0.375036398897426,0.0853711555393853,KL,JASPAR2018_CORE
17,22,0.344196103987004,0.0751802237816781,KL,JASPAR2018_CORE
18,22,0.372665943827845,0.0721685559758693,KL,JASPAR2018_CORE
19,22,0.368687787991392,0.0662489281212294,KL,JASPAR2018_CORE
20,22,0.373503758199674,0.0682382578712773,KL,JASPAR2018_CORE
21,22,0.35434026373141,0.0947142814034467,KL,JASPAR2018_CORE
22,22,0.36445758314862,0.0811666300733775,KL,JASPAR2018_CORE
23,22,0.345695362077149,0.0504736604832435,KL,JASPAR2018_CORE
24,22,0.346077970282885,0.0507135642134313,KL,JASPAR2018_CORE
25,22,0.343938962311135,0.0681434141182201,KL,JASPAR2018_CORE
26,22,0.35580517769671,0.0723177194766251,KL,JASPAR2018_CORE
27,22,0.343791734936984,0.0611834752854022,KL,JASPAR2018_CORE
28,22,0.335629690381394,0.0605112206020153,KL,JASPAR2018_CORE
29,22,0.348701300470273,0.0724467050298248,KL,JASPAR2018_CORE
30,22,0.327178091972471,0.0665673011790362,KL,JASPAR2018_CORE
5,24,0.800533016246779,0.122556054692275,KL,JASPAR2018_CORE
6,24,0.959976136644494,0.113741516317772,KL,JASPAR2018_CORE
7,24,0.944251633662802,0.110098801688371,KL,JASPAR2018_CORE
8,24,0.94369192303969,0.14940294397962,KL,JASPAR2018_CORE
9,24,0.959427407631143,0.124708705479022,KL,JASPAR2018_CORE
10,24,0.92961402628056,0.135932462063603,KL,JASPAR2018_CORE
11,24,0.941524135771083,0.140800637744263,KL,JASPAR2018_CORE
12,24,0.932989363960355,0.154289317037666,KL,JASPAR2018_CORE
13,24,0.938477089507717,0.108919968230318,KL,JASPAR2018_CORE
14,24,0.962721883298808,0.119389254237036,KL,JASPAR2018_CORE
15,24,0.913592011385117,0.13078266863097,KL,JASPAR2018_CORE
16,24,0.906543233544326,0.111174930402104,KL,JASPAR2018_CORE
17,24,0.988284681743607,0.114062124682905,KL,JASPAR2018_CORE
18,24,0.938146180416709,0.13335363719998,KL,JASPAR2018_CORE
19,24,0.938829839233354,0.13138068977797,KL,JASPAR2018_CORE
20,24,0.987338173411299,0.143228196597345,KL,JASPAR2018_CORE
21,24,0.937960077410524,0.116133882108855,KL,JASPAR2018_CORE
22,24,0.913369359884727,0.150887126543589,KL,JASPAR2018_CORE
23,24,0.907697360430475,0.123698466203861,KL,JASPAR2018_CORE
24,24,0.942185336824599,0.119050171908929,KL,JASPAR2018_CORE
25,24,0.906275427181249,0.141721782116971,KL,JASPAR2018_CORE
26,24,0.95243247536364,0.140256027182888,KL,JASPAR2018_CORE
27,24,0.921721726508904,0.116707259135633,KL,JASPAR2018_CORE
28,24,0.970177800753029,0.120309207935415,KL,JASPAR2018_CORE
29,24,0.92474915945303,0.110391836050691,KL,JASPAR2018_CORE
30,24,0.944009862799224,0.0901808547779616,KL,JASPAR2018_CORE
5,27,0.318328770884296,0.104337922746221,KL,JASPAR2018_CORE
6,27,0.356791640867813,0.0699013239275451,KL,JASPAR2018_CORE
7,27,0.351480681426774,0.0982047654256224,KL,JASPAR2018_CORE
8,27,0.336370637394394,0.0857745245961835,KL,JASPAR2018_CORE
9,27,0.331163363671262,0.0838012327146118,KL,JASPAR2018_CORE
10,27,0.338004468426452,0.0982321783129253,KL,JASPAR2018_CORE
11,27,0.34408079392429,0.0738784509411649,KL,JASPAR2018_CORE
12,27,0.313935433289108,0.0783223725207199,KL,JASPAR2018_CORE
13,27,0.303466102782512,0.0749072105491205,KL,JASPAR2018_CORE
14,27,0.307243493500725,0.0660189332557236,KL,JASPAR2018_CORE
15,27,0.333225382668488,0.0786637950900011,KL,JASPAR2018_CORE
16,27,0.347627973880322,0.0666562990021449,KL,JASPAR2018_CORE
17,27,0.29477575790869,0.079568007221084,KL,JASPAR2018_CORE
18,27,0.32835902766445,0.0734737953234787,KL,JASPAR2018_CORE
19,27,0.326970853838495,0.0791919036207515,KL,JASPAR2018_CORE
20,27,0.317718305295093,0.0671120448018723,KL,JASPAR2018_CORE
21,27,0.324926828643426,0.0822662064277307,KL,JASPAR2018_CORE
22,27,0.328965330574293,0.0713498802944643,KL,JASPAR2018_CORE
23,27,0.310494027696433,0.0639335607006154,KL,JASPAR2018_CORE
24,27,0.316458317538013,0.0609752965817875,KL,JASPAR2018_CORE
25,27,0.324526809648157,0.0509476156334921,KL,JASPAR2018_CORE
26,27,0.327225898459254,0.0639579474577633,KL,JASPAR2018_CORE
27,27,0.293887540273494,0.0695530417736329,KL,JASPAR2018_CORE
28,27,0.301677953103578,0.0712335688257903,KL,JASPAR2018_CORE
29,27,0.312729020524061,0.0702633945684133,KL,JASPAR2018_CORE
30,27,0.296407816421341,0.0666269981690929,KL,JASPAR2018_CORE
5,29,0.685576304515696,0.466662643058416,KL,JASPAR2018_CORE
6,29,0.777537677512517,0.511212857140527,KL,JASPAR2018_CORE
7,29,0.76530391815594,0.497503993483622,KL,JASPAR2018_CORE
8,29,0.789662529052043,0.529646867780721,KL,JASPAR2018_CORE
9,29,0.810675468368103,0.566121070886393,KL,JASPAR2018_CORE
10,29,0.84908142680872,0.598474406032097,KL,JASPAR2018_CORE
11,29,0.850042929288958,0.587920843836375,KL,JASPAR2018_CORE
12,29,0.846316492127578,0.611085352741505,KL,JASPAR2018_CORE
13,29,0.852362410750854,0.633585563391724,KL,JASPAR2018_CORE
14,29,0.873938903850934,0.644200456917252,KL,JASPAR2018_CORE
15,29,0.870035433244341,0.627523843834006,KL,JASPAR2018_CORE
16,29,0.88061993426164,0.624671572671585,KL,JASPAR2018_CORE
17,29,0.86587204259735,0.638345812388685,KL,JASPAR2018_CORE
18,29,0.867003109786355,0.615917077320972,KL,JASPAR2018_CORE
19,29,0.871736334531102,0.633697758956447,KL,JASPAR2018_CORE
20,29,0.876965008164084,0.632149439853494,KL,JASPAR2018_CORE
21,29,0.86699006858637,0.628132425509931,KL,JASPAR2018_CORE
22,29,0.866182414446588,0.626759973760457,KL,JASPAR2018_CORE
23,29,0.86886877286805,0.633605246262916,KL,JASPAR2018_CORE
24,29,0.859514183624162,0.626791044704523,KL,JASPAR2018_CORE
25,29,0.864797571754124,0.637324130955584,KL,JASPAR2018_CORE
26,29,0.859102903090053,0.628283794466593,KL,JASPAR2018_CORE
27,29,0.841608512131641,0.62889780172041,KL,JASPAR2018_CORE
28,29,0.867627941569799,0.639809908740165,KL,JASPAR2018_CORE
29,29,0.962426356635878,1.14571778971823,KL,JASPAR2018_CORE
30,29,0.848431116125751,0.625650493878023,KL,JASPAR2018_CORE
5,30,0.97855319778356,0.852915210806443,KL,JASPAR2018_CORE
6,30,1.0496964633199,0.893136058762133,KL,JASPAR2018_CORE
7,30,1.04162741506462,0.858420504002153,KL,JASPAR2018_CORE
8,30,1.02234563083907,0.853136650101769,KL,JASPAR2018_CORE
9,30,1.02072327990988,0.854690790039754,KL,JASPAR2018_CORE
10,30,1.014900549186,0.838651894778461,KL,JASPAR2018_CORE
11,30,1.00480926657474,0.828897719612592,KL,JASPAR2018_CORE
12,30,1.01233087823776,0.847213506864123,KL,JASPAR2018_CORE
13,30,1.02676414217612,0.864639550558345,KL,JASPAR2018_CORE
14,30,1.0302501531525,0.859390727142326,KL,JASPAR2018_CORE
15,30,1.00083031892653,0.832956138365174,KL,JASPAR2018_CORE
16,30,1.00327867823738,0.817972390664834,KL,JASPAR2018_CORE
17,30,1.02798497054985,0.863000862519563,KL,JASPAR2018_CORE
18,30,1.01333371863957,0.842956598367542,KL,JASPAR2018_CORE
19,30,1.02450628216381,0.856154576936421,KL,JASPAR2018_CORE
20,30,1.02757869150036,0.859802764298239,KL,JASPAR2018_CORE
21,30,1.03241274917744,0.851724555798655,KL,JASPAR2018_CORE
22,30,1.00161585869575,0.823272067594744,KL,JASPAR2018_CORE
23,30,1.0068707497298,0.844380330653162,KL,JASPAR2018_CORE
24,30,1.01947793635497,0.848893569596366,KL,JASPAR2018_CORE
25,30,0.982732003639,0.832430323018805,KL,JASPAR2018_CORE
26,30,1.02479400385272,0.856663525177507,KL,JASPAR2018_CORE
27,30,1.00778660145379,0.853119552669858,KL,JASPAR2018_CORE
28,30,1.02263703016985,0.864325299481458,KL,JASPAR2018_CORE
29,30,1.01554377447236,0.85159897575541,KL,JASPAR2018_CORE
30,30,1.02664960989492,0.865722859148824,KL,JASPAR2018_CORE
